LOCATION;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
BIH;5.41148399654175;5.93114323532453;5.68340837841161;-2.52892152446536;1.69500203332376;2.18125388158525;0.724336968548414;4.15191547982994;2.91112061804874;4.67468789470115;4.46265636890475;4.24050974081906;4.60162519334784;3.5453373948871;-2.60143470404519;
BLR;10.6755867998734;9.09945997853627;10.5813049917168;0.446705795918476;8.03408813400748;5.62588118638354;1.84652026755825;1.04224341321542;1.66927992865882;-3.95725125382174;-2.61191380516274;2.64480752237135;3.36999151883471;1.60481819172;-0.479446185047166;
BLZ;2.11253489597595;-2.07477513930061;0.861932837250308;-2.27734582433044;0.508814503200924;-0.480053247484648;0.0687967576364628;-0.963816349894174;1.78273987460824;0.487997241962574;-2.06106662075794;-0.184795030774069;0.946112739484732;-0.135066237124235;-15.5827414437054;
BMU;4.94027251942389;2.76381533456662;-2.44478025615982;-6.14862940548659;-1.73636323640892;-2.90785082905049;-5.64726274774529;-0.591137895206543;-3.90360610786885;0.622598426821042;0.39386919987983;4.71610220533942;-0.504455912272903;0.469320877880691;-6.32942429551149;
BOL;2.97725340909743;2.7813671403387;4.36849427320556;1.64916436138168;2.42930231248324;3.51107396436072;3.45365840732083;5.12759312298883;3.84374986176451;3.28269893653157;2.73197634742475;2.69615523107971;2.75216346209768;0.796516093647838;-10.0785803454608;
BRA;2.83475848402813;4.97470189602738;4.05441066380965;-1.08194236869856;6.52437005565609;3.02640196933812;1.01454082117884;2.10888584808248;-0.352483145005351;-4.35147506604415;-4.06941092381417;0.508337980314494;0.988960032623851;0.651853445818901;-4.74055319539093;
BRB;5.46187636422832;1.75250129965066;0.253184616385155;-5.46984322806341;-2.64110707247718;-0.973739961736314;-0.705082960137432;-1.61325734553324;-0.310745172156317;2.26845526748964;2.30981203220082;0.323816531140466;-0.722886472225468;-0.228750840137266;-19.07818762048;
BRN;2.94564450821129;-1.10213493246205;-3.09007210677792;-2.91193207125471;1.34972274167168;2.41373998235773;-0.430143838382321;-3.43701998535596;-3.78451965407254;-1.62537351861698;-3.61089864285825;0.209044441908858;-0.992460952847097;2.82969002187825;0.165658548031232;
BTN;5.59022776056818;17.0312208489917;3.74805024811837;5.69112506934326;10.7745093182546;6.76852769669642;3.8770549410511;0.875815243958527;4.47932128700148;5.34825820294729;6.8323670597098;3.40861136657622;1.84848775239858;4.54973728489323;-11.0690288043469;
BWA;6.18975978199745;5.99357687180016;4.01707603415571;-9.44202104799008;6.7273260381818;4.55924778272052;3.21955190279949;10.1017800948013;2.84937799269925;-7.14464380174003;5.09386203389349;1.8738815256832;1.72043437304123;0.773637549401784;-10.3576481196919;
CAF;2.74350418110028;2.61583221360165;0.254331008941946;6.97871251463916;3.45870921749356;3.44300399979649;4.63292210115557;-36.5569195462263;-0.282695892855827;3.66370430293424;3.72277787403763;3.20045251851401;2.22467545139492;1.28946136700006;-0.936836487562402;
CAN;3.11869306935945;5.83579337545824;-0.0802948387444928;-4.03041984871436;1.94962818944229;2.14230900946657;0.663247994866836;1.25361381330025;1.84102612431141;-0.089285801148975;-0.135842621321913;1.81127891680259;1.33556428524561;0.426917853285573;-6.31922236990395;
CEB;6.85910767981974;6.8205729084537;4.30064297232531;-3.31334429476661;2.066327354251;3.30923096758904;0.994461463765688;1.45556392203837;3.1999404099499;4.18746706175254;3.33410161958308;5.13800732386646;4.69662041324422;4.2143467445005;-3.60101182329778;
CHE;3.36429654561768;3.0704624986739;1.45814110121177;-3.29552116829664;2.19808651003746;0.793490807044535;0.148135706748036;0.657546866138631;1.20448160404274;0.507122105703075;0.9368837412635;0.641284065674213;2.16156965343124;0.491609144873692;-3.08540092497348;
CHI;3.9739990049156;4.77185367602469;;;;;;;;;;;;;;
CHL;5.2003800378633;3.79032075477977;2.42625274037624;-2.60145285015329;4.75024210331847;5.05770836528308;4.30919398905836;3.03157349099368;0.692522608849416;1.10598439797978;0.372098730561632;-0.247251358761787;2.28112103495536;-0.245035756890886;-6.58075571518616;
CHN;12.0933046939024;13.6358205006408;9.09028010153618;8.85594767555551;10.1028326227139;8.95381604183163;7.13452377748027;7.05073413381821;6.75076031594273;6.42073647723056;6.23821544775225;6.30186310052261;6.25170055569883;5.57453312716906;2.11652289256483;
CIV;0.620555974589038;-1.0941581528335;2.46143775009347;1.26063516017267;4.38253421367986;-7.60114782697617;5.03051196535279;8.05072946081444;6.66680023249565;4.52428897259003;4.49518428080961;4.65889956449088;4.1966214196201;3.5576825008911;-0.599377217026557;
CMR;1.01680876381924;1.50579595405154;0.0570680601634166;-0.205524125160181;0.110124732070815;0.584593185525549;1.80705338648013;2.17993041710471;2.90200457216238;2.87078784808867;1.79128797729706;0.84572071249174;1.27506372633268;0.835333750899835;-2.04245466490876;
 Dem. Rep.;2.80880755484034;1.98485862256715;2.84986165010818;2.78384949804772;-0.500569834446665;3.59883860972532;3.36641348869679;3.57178403424739;4.92756997452317;5.89588445346594;3.44259805623153;-0.907723599820514;0.401473697563162;2.46109271097485;1.11015954346362;-1.41205102844263
 Rep.;4.41530144936273;4.45791914668135;-9.76964775059392;2.71916346624226;8.03095792374498;6.63009003512005;-0.610460761554961;7.13509108446996;-3.12999790416761;4.14374528883914;-5.91664565572746;-13.0204296236603;-6.8092164100262;-7.23155796221506;-2.61495233462033;-10.2397571028887
COL;5.35040251622438;5.42863484691856;2.07578409424285;0.0207132464149282;3.40253313166517;5.91724426422576;2.98127287338662;4.18482189717086;3.44839523191438;1.75788371739232;0.70068863785022;-0.163409332080448;1.01285604228866;1.88927448744572;-7.79120102284125;
COM;0.221484934353938;-1.58742795074829;1.53094445151807;0.743854431612874;1.32494461081001;1.61262881869332;0.735693019263721;2.01305368209526;-0.303825604666386;-1.23086046150448;0.962061037426224;1.48233932576038;1.347332748425;-0.46527893172582;-2.27695071483737;
CPV;6.5712669890024;13.7413182664506;5.36875181057677;-2.45132553635527;0.235744952075876;2.67380305499394;-0.195107703627997;-0.477378624864727;-0.657599484048632;-0.23738747850534;3.44413344235974;2.47516943136586;3.32680146934304;4.48183015631996;-15.7109984705467;
CRI;5.84681727760238;6.7605528911491;3.36539868156716;-2.13680579834968;4.05680772478487;3.1476630074776;3.65395891320448;1.32528972808137;2.39170916513906;2.53138328642916;3.10830677496124;3.09256633767137;1.60014007285719;1.28151371094327;-4.94039889859498;
CSS;6.093185503226;2.62876055543424;0.609320372101109;-4.20132706784425;0.663819209834585;0.431628678752432;0.616752382108317;-0.0919446819651881;-0.00270578707365132;0.386837467820115;-1.783749054377;-0.534163387782698;1.2634535109904;0.0391755342826769;-8.66604019795618;
CUB;12.0692963689548;7.35865377229068;4.2478615432934;1.54405710119354;2.39836049770854;2.70314590558387;2.8278427579969;2.51438170490785;0.831422266789204;4.27336160897438;0.422151606764217;1.7718207232533;2.25848146064915;-0.123773041706542;-10.8943436642688;
CUW;-0.94096220045985;0.466172919160627;0.910343817460728;-1.17689771730782;-1.17626926774395;-0.806884969267244;-0.964264113308545;-1.91243196872605;-2.46219547578985;-1.03588398573132;-2.03087910494624;-2.05324118036593;-1.65097683750417;-2.23729770711994;-17.086580572712;
CYM;;0.102081390905482;-3.23553329234031;-9.69320823042324;-5.03479069626668;-0.937279179860425;-0.634729365757281;-0.35984858205525;1.11086355666252;1.37862026256323;1.84890054164606;1.85236328568278;2.91163927489984;2.57669161664211;-7.82590851918644;
CYP;2.98129875921664;2.88410751248576;1.0765652150817;-4.6106540682506;-0.618672408329218;-2.12782857471161;-4.90683483702104;-6.33559821867694;-0.742815123790734;3.97337740749985;5.96738631417672;4.87248695745734;4.41138580684543;3.86453264067046;-6.51662734902814;
CZE;6.47820360338791;4.95608533293907;1.83824019269181;-5.19898191898565;2.13688048446924;1.55018979013502;-0.923734450159557;-0.079052895284633;2.15450047888164;5.18140265379816;2.34055226080498;4.88972204225595;2.85410811330968;2.62455743475904;-6.02665654923183;
DEU;3.9336103307084;3.11424588261349;1.1520297421751;-5.45457716940945;4.33960677706354;5.86963573749217;0.230160992711959;0.163870562978019;1.7843418861469;0.617105353219898;1.40810207548923;2.29720604740949;0.782690047310425;0.827864779161388;-4.64754497642672;
DJI;;;;;;;;;5.22565519105254;5.89435204393692;4.91715159071116;3.73033779991678;6.73190060418814;6.15054746812686;-0.969351782688705;
DMA;4.4552217006576;6.23429672123177;7.07266151177768;-1.19609495924394;0.631443232680979;-0.272797299892986;-1.11756666652433;-1.09055024070209;4.34216390122127;-2.80595187225674;2.36664739005607;-6.99897579452575;1.97741396289945;7.29874797406434;-16.816900552918;
DNK;3.57206346379428;0.46273149419045;-1.09484212816196;-5.4140139985128;1.41948663073603;0.920393685285319;-0.149916088315891;0.513424427502201;1.10543346611018;1.62216625804921;2.44336887407066;2.16235511316152;1.4850851572351;1.7496140950622;-2.34733603210697;
DOM;7.73642290128598;6.03369333141856;1.90850574733813;-0.304580775410116;7.01678345192964;1.89221321027995;1.50000526375833;3.65081878777009;5.81878932993905;5.71551877791849;5.4686348954891;3.5180711549784;5.83453748755498;3.95840417453633;-7.65706090822447;
DZA;0.214792143410605;1.80825261796593;0.738194544500629;-0.134681878430399;1.74679065506871;0.980209993399853;1.40174755982498;0.761699380455809;1.71045490345108;1.60049369689222;1.10457015563286;-0.750456691887635;-0.909245791015422;-0.934555885396762;-6.82696362319118;
EAP;10.244862718877;11.6837028262388;7.84294222303944;7.22085207240393;9.15530428197755;7.83365330238695;6.66593191394111;6.40029053172613;6.11597402679006;5.86799177010586;5.78276716248109;5.89427626407641;5.81737395376749;5.1711364862513;0.893428496415183;
EAR;4.2983867649816;4.1140356055712;1.94293920491621;-0.656353592854344;4.95018722329942;3.48211063846773;2.47473156489492;2.85825292803517;2.78133878825312;3.04525550386936;3.27925325440337;3.18909081643646;2.33108259021174;0.995396758831518;-5.7038623701459;
EAS;5.6818934383388;6.72321405963501;3.65249646178849;1.85750530090823;6.89058676535043;4.72795565848412;4.34747180978215;4.42346766831723;3.96079176717636;3.95913976981777;3.9274291929303;4.31112815066383;4.09114157412462;3.50814618392725;-0.562980140770733;
ECA;8.02167256517006;7.57389584166168;4.23275234493642;-6.10565301838784;4.48900576271522;5.4386484400294;3.28575296364968;3.38910749296109;1.51086524853108;0.394147553969376;1.147477850127;3.54859769375892;2.72435232430711;1.85565939695003;-1.87859153432065;
ECS;3.56883763437041;3.23214906338126;0.596252518570296;-4.77686836875787;2.26075611673681;2.1054870015859;-0.0541067249573075;0.417171543402787;1.39350989892482;1.633685833318;1.49956949838858;2.39834578591187;1.79176583119951;1.49685723934316;-5.81941536918744;
ECU;2.66928201497403;0.494765341357351;4.60702110154982;-1.05810136505242;1.8928651769599;6.22101651283937;4.07028680114558;3.38726700652121;2.1989731610287;-1.50763431990521;-2.89801879626653;0.573913173998349;-0.483429077922167;-1.65324963404186;-9.15874486974343;
 Arab Rep.;2.60221069461394;4.9673930515093;5.22831141169746;5.26715476016726;2.74008689745496;3.08084197232151;-0.363927634374789;-0.0129584539262453;-0.105970985642273;0.616851309989343;2.09373579415812;2.13201530012972;2.02557995113628;3.19442074906497;3.49204687443208;1.59984859203273
EMU;2.74918418957645;2.4677133040707;-0.0717474089682213;-4.83032574134936;1.93842535417244;1.94041992500198;-1.06082051189473;-0.558390458898657;1.05407890725846;1.7540248775172;1.56734437661723;2.39251794878832;1.60573976057248;1.47466596046124;-6.51030452075328;
ERI;-4.07621265428334;-1.22452381141811;-11.7342470896107;1.97411443291126;0.565852074423873;7.20777312849638;;;;;;;;;;
ESP;2.35781315291435;1.70452202327694;-0.70956792412278;-4.61187170615491;-0.297088607471025;-1.16619262555828;-3.02242536982695;-1.11189885449343;1.68744970379751;3.91576845137082;2.94434855983185;2.73236058269681;1.84175785793946;1.35513304460717;-11.253266804126;
EST;10.4147342313026;8.07102533368965;-4.87728652816892;-14.4643283839458;2.67816403908816;7.58921166461815;3.59836215956679;1.82015416069549;3.28187481366284;1.78627469426176;3.12553830458751;5.66403908236126;3.77202331144019;3.71364675074358;-3.14261531990262;
ETH;7.80874174145139;8.4372752831602;7.79301654393336;5.84398630054217;9.46061248846286;8.0948462325531;5.61657143106318;7.49986808082429;7.21318425180695;7.39146886281171;6.50971203723924;6.68455961774448;4.0539401511658;5.60436973620631;3.3952700661372;
EUU;3.15806220807377;2.80885318891218;0.318805093071248;-4.57392501994543;2.1069839588353;2.03928142174806;-0.852714434403552;-0.274538554032404;1.32212691599049;2.08813533361607;1.79211498792962;2.65261505423385;1.89906386986817;1.75248633405729;-6.01497797663717;
FCS;3.81466295161961;3.85820350437196;3.438055751254;3.20565771174519;4.62701735483471;-2.11707583848644;2.56121508652778;2.11518321078677;1.21632625585973;-0.755258962035981;-0.123321530126319;-0.335003939929067;0.485179888214432;0.757932906292424;-6.91599674466686;
FIN;3.62894134847109;4.85231327619931;0.315886376754079;-8.51302848718304;2.71496673450685;2.07339631453335;-1.86559117436354;-1.35721561109078;-0.776108383146138;0.213029419665261;2.5163798952421;2.95053137282473;1.00788071036347;1.10927871251762;-2.93965471212331;
FJI;1.08194879157718;-1.83671117396668;-0.0632786245465269;-2.34256204327862;2.21467703291272;2.27276968656203;1.22210563860754;4.66924473688928;5.5005253565529;4.23833189405605;2.00247544692745;4.74654991827457;3.10381043650811;-1.16876751454872;-16.3219325596987;
FRA;1.73754003299598;1.79298221122066;-0.303759657055082;-3.37173720554279;1.44700813155868;1.6996129650087;-0.171206729763156;0.0599163796786826;0.479077572349041;0.754024352327519;0.829056664516742;1.99499844733441;1.58587880599642;1.62035845279964;-8.03437920909296;
FRO;;;;;;;;;;;;;;;;
 Fed. Sts.;2.51200871050628;0.640548868157609;-0.960209390594628;-1.5668696243921;1.66055815046704;2.31403905267203;2.65790889585828;-2.86030247057528;-4.96740821301084;-3.6896651138542;3.23635458122331;-0.316499162247752;1.53432253315657;-0.837259215875989;0.133812944929986;-2.79882511795984
GAB;-5.4974097241295;2.95427342299269;-6.23572092257933;-3.085416601798;3.44882877215615;3.2468530604356;1.33814210077514;1.72068327370387;0.619753592308101;0.471417196447604;-0.969040474153701;-2.29754116776253;-1.75350522651408;1.37116920912574;-4.18185823459717;
GBR;1.83282608516863;1.47624141181365;-1.02170308717874;-4.96888826969469;1.33397115943812;0.667756092852983;0.766760919049389;1.20989964548237;2.23545815296934;1.81266163797693;1.4913642994284;1.44292936752505;1.03685521942496;1.0999959123708;-9.90699278368999;
GEO;10.0435767572742;13.1677522548876;2.73018266273584;-2.79094025368749;7.02738532732053;8.26498872121428;7.15537825393695;3.93364640763909;4.38290147136355;2.86009424289855;2.84490205450567;4.82856985509574;4.88385492937473;5.16261881694761;-6.82443263205032;
GHA;3.71646315278551;1.68911791144583;6.37107278350972;2.21106718979192;5.24933064052722;11.3154107315811;6.73355567711647;4.8475180577868;0.525773600638217;-0.170049024853114;1.07696052085518;5.75434851659537;3.89661430974051;4.22918126352458;-1.70251702105996;
GIB;;;;;;;;;;;;;;;;
GIN;-0.961245040263591;4.45246748743871;1.77382701151087;-3.36200283623926;2.47178126236827;3.29836232283363;3.61271213649377;1.6479340063354;1.29592928844791;1.27274453676185;7.92853485004899;7.29211181459284;3.38751521788826;2.69338419991574;4.0431629902353;
 The;-5.33865336009433;-3.53614412804937;0.00180576132322585;3.14601279723415;3.54048699404569;2.78270337975177;-10.8616136912208;2.09938177552418;-0.201719399753557;-4.34606099824586;0.973886803537113;-1.05801863935166;1.75610362012779;4.12181776319187;3.09684344959481;-3.06327524806795
GNB;-0.115545091954857;0.778358963477331;0.67928326772207;0.792691755243297;1.9532418746588;5.29151058435724;-4.28379943234725;0.544735071022188;-1.67070369175518;3.39863032690428;3.56652184239847;3.27071342766881;-1.21055169342024;1.96420146424497;-4.73491375422959;
GNQ;2.9042207829669;10.0640958677074;12.4413261798913;-3.23715852383059;-12.9827464023919;1.85855484624243;3.6565961313589;-8.16064582684918;-3.68833399018376;-12.711339203906;-12.3135934211572;-9.16772469815358;-9.6002319632794;-9.23893172984212;-8.07963256832578;
GRC;5.33560186226536;3.01098407849112;-0.599389804763788;-4.55211704750764;-5.60036851879792;-10.0162812051982;-6.58290444947292;-1.80655137341328;1.14721195681824;0.463652786270188;-0.0724245841387301;1.29229029026882;1.87490316346144;1.91089104761153;-8.84035671168702;
GRD;-4.25149196086558;5.87626037971725;0.685259166443842;-6.90459896882942;-0.923352377203273;0.237495487109555;-1.7677956562175;1.67016094781525;6.62647792031103;5.76041123467368;3.11869812221369;3.86313919714306;3.76129237119484;0.238209642532624;-14.1042246355753;
GRL;5.85503028106271;2.74878107936594;6.59397874864722;0.874906570700134;0.69531455570224;-0.470283635075262;1.53697694464276;-0.726861643140481;5.09192733313645;-2.2149188822392;4.54780858066064;0.079446434695825;2.11490153214922;1.31347118082863;;
GTM;3.23821937056923;4.25714892993594;1.32165978349745;-1.39547065582242;1.0118948603419;2.28579516997895;1.16050888968185;1.88864258053816;2.65391190936224;2.34629514622338;0.989365749396498;1.41564884120322;1.68170693128233;2.25871189837592;-3.00490339698756;
GUM;-3.80009109121463;0.591037617361408;1.91332981619132;0.315683901871552;2.13048333357308;-0.0796467685357953;1.94233769096506;1.42099200853056;1.41877324809245;0.299915104837339;-0.492462435137583;0.0714629202402932;-1.61196506198668;1.60428373280827;-12.6271526686851;
GUY;5.10439520116948;7.17084558480599;1.56001595113744;3.75107634494253;3.54112897073892;4.97532695240888;4.91501185293576;3.12205054478527;1.1412128866407;0.154585160749249;3.27903020608493;3.21852430987543;3.93302457193192;4.84549740758746;42.7893004858971;
HIC;2.37929146791448;1.94968989360684;-0.426589460003214;-3.91598077553428;2.30667471962076;1.46007178914908;0.788101450648426;0.909884817472474;1.54317429720645;1.90684696281079;1.24092172781971;1.85911237554689;1.87257228659155;1.34839652677931;-4.95662949903669;
 China;6.92005191027974;6.34737563685506;5.55352009438445;1.51877210614353;-2.66897177495062;5.98638984217187;4.11212330822282;0.583770830131243;2.68792844737476;2.04313235184961;1.51997817135852;1.53864657056957;3.01731597828572;2.02792769150992;-2.41839561224405;-5.76011270583443
HND;4.1200466372222;3.81903550835669;1.9795919274907;-4.46450679395942;1.65230641681642;1.83746455221313;2.20026802592987;0.947637133668763;1.25073936815865;2.04738682049835;2.1235809908339;3.08361521753868;2.1281635729176;0.982661679905576;-10.4215011539207;
HPC;2.95567138435379;2.58064183957254;2.76625534360623;0.874366248963085;3.17249364987684;1.56512681192822;1.06063893015811;2.80830875349314;2.88571426068658;1.89508529155218;1.55845018346761;2.13823355362071;1.51948179864148;1.62210998307135;-2.27285174209922;
HRV;4.91367465453139;4.93574021781123;1.90754889765215;-7.18426866317068;-1.02646183190893;0.260322578556838;-1.97654957124888;-0.0852328371168483;0.0608148413620171;3.37409280662597;4.25801634230318;4.6631756701545;3.82352734471229;4.05697922398092;-7.70077642700599;
HTI;0.140685216739485;3.0463698893445;1.04861208345804;4.25333304749573;-7.08601031592265;3.52697219317422;-0.974112645478769;2.82270459321508;0.292192414366326;1.15736312864287;0.455879683871615;1.18118263013172;0.38072842933046;-2.90574712035101;-4.52549182297372;
HUN;4.10975962524648;0.43244538852025;1.18347936814548;-6.45067015776793;1.3118389146489;2.1491957718688;-0.746488355913286;2.08709319001119;4.50486061496011;3.9502169101093;2.49398511598645;4.54613560054244;5.4931633015081;4.60139046418905;-4.47045443950131;
IBD;7.18959631016122;7.92027367394974;4.91321441291308;1.88135467804662;6.7942338962808;5.35969259855757;4.25691968400992;4.26968286990621;3.7552778392468;3.41983654838576;3.68127600798343;4.22837832474367;3.94558516207853;3.14095870162885;-2.2312989754171;
IBT;6.69286191125931;7.36233180930135;4.52119060588888;1.73304487002078;6.33811873924834;4.86642299192941;3.80427324916381;3.96861166862578;3.50264635966089;3.01887461992818;3.23896957976295;3.80564778877999;3.55590254094531;2.76254064591741;-2.51222399501098;
IDA;3.54854044416091;3.54650115819319;2.59167984286815;2.67371200844777;3.79938331901613;1.7411382133204;0.94822548277493;3.00353321936643;3.23330522997733;1.03550267313103;0.857646065227485;1.76027583874586;2.14258722395692;1.6717620080524;-2.32676046494787;
IDB;3.3422613836568;3.29760947801464;1.64214449408522;3.3976740019078;3.54650910415553;2.17845170513675;2.15551729922407;3.10185973508035;3.41175646878624;1.44317004057008;-0.623647227847655;0.540288376675548;1.32457221686084;0.0709031150363018;-3.48409085262087;
IDN;4.10751435473269;4.94646813828543;4.62003367541941;3.2473282384732;4.81227306756668;4.74831853260665;4.60648552222868;4.15142822863413;3.63907230281121;3.55506249544388;3.75883733214852;3.84119726442658;3.98782486089075;3.87144414151346;-3.10714219034654;
IDX;3.75840498656676;3.78089477352508;3.50793726155578;1.95257676857699;3.97595551763806;1.25274109540206;-0.272843280795826;2.85146715006887;3.00596329924491;0.588583900598863;2.32123225176677;2.93925423797261;2.91969605312931;3.18129559501135;-1.24552986962925;
IMN;6.38824842372352;6.03502801599399;3.50702846761897;1.05454583131494;2.81875727132181;1.96034760175388;7.75437875437544;4.82248063299942;5.7812874881968;-0.0794110139410833;6.87013528451821;4.29564904515934;1.65050263205406;-0.356701748502758;;
IND;6.40328423693353;6.04817414971588;1.5875983042843;6.35108827096114;7.0423476699315;3.89396604071817;4.16567305225209;5.13507450641239;6.18667951266134;6.79675906426532;7.08222758310927;5.66578114880545;5.43307745098798;2.99266440573042;-8.16489390792292;
INX;;;;;;;;;;;;;;;;
